pub_date,media_name,title,description,movie_id
2022-11-15 11:01:00,Naver News,"[D:영화 뷰] '올빼미' VS '데시벨' 듣고 보는 사운드, 오감만족에 집중한...","23일 개봉하는 한국 영화 신작 '올빼미'와 '데시벨'은 '소리'에 집중해 오감만족을 원하는 관객들의 소비 방식을 맞추려 한 노력들이 엿보여 눈길을 끈다. 류준열, 유해진 주연의 '올빼미'는 소현세자가 죽음과 관련된... ",the_night_owl
2022-11-14 15:44:00,Naver News,[리뷰] 깊은 몰입감과 기억이 사라진 배우. 영화 '올빼미','이 작품은 촬영 순간의 기억이 잘 안납니다'영화가 시작되면 누군가를 엎고 뛰는 류준열이 등장하는데 곧 장면은 바뀌면서 침통을 정리하는 그가 보인다.영화 &lt;올빼미&gt; 는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을... ,the_night_owl
2022-11-14 14:21:00,Naver News,"'올빼미', 궁탈출 이벤트 오픈…영화 속 스릴 미리 맛보기",영화 '올빼미'가 개봉을 앞두고 다채로운 온·오프라인 프로모션을 시작해 이목을 집중시킨다. 영화 '올빼미'는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후 진실을 밝히기 위해 벌이는 하룻밤의 사투를 그린... ,the_night_owl
2022-11-11 16:18:00,Naver News,영화 '올빼미' 기대해주세요 [쿠키포토],"배우 유해진, 류준열, 안태진 감독이 10일 오후 서울 용산구 CGV용산아이파크몰에서 열린 영화 '올빼미' 언론시사회에 참석하고 있다. 영화 '올빼미'는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후... ",the_night_owl
2022-11-11 11:24:00,Naver News,"[B그라운드] 보자마자 '홀린다', 영화 '올빼미'의 힘!","보자마자 '홀린다', 영화 '올빼미'의 힘! 영화 ‘올빼미’가 영화계 복병으로 떠올랐다. 대중성이라면 ‘광해:왕이된 남자’에 버금가고 작품성은 ‘남한산성’에 못지않다. 사극 장르에 있어서 만큼은 ‘탑 오브 탑’의... ",the_night_owl
2022-11-11 09:28:00,Naver News,영화 '올빼미' 72:1 경쟁률 뚫고 수상...영화화 쾌거,"문화체육관광부(장관 박보균)와 한국콘텐츠진흥원(원장 조현래, 이하 콘진원)은 과거 대한민국 콘텐츠 대상 스토리 부문의 수상작이 오는 23일 영화 '올빼미'로 개봉하는 등 그간 진행해온 스토리 창작 지원 사업이... ",the_night_owl
2022-11-11 00:02:00,Naver News,"[무비포커스] 영화 '올빼미' 유해진, 인조 그 자체가 되어","※ 해당 기사에는 영화 '올빼미'의 줄거리와 결말 등에 대한 스포일러가 포함돼 있습니다. * 한줄평: 광기의 인조, 그 자체가 된 유해진 영화 '올빼미'(감독 안태진)는 소현세자의 사망에 관한 이야기다. 소현세자가 사망했을... ",the_night_owl
2022-11-10 19:36:00,Naver News,‘올빼미’ 안태진 감독 “영화 시작은 주맹증...역사적 개연성에 상상...,배우 유해진과 류준열의 출연으로 관심을 모으고 있는 영화 올빼미에 대해 안태진 감독은 올빼미는 역사적 개연성에 영화적 상상력을 더한 작품이라고 밝혔다. 안 감독은 10일 CGV 용산에서 열린 기자간담회에서 올빼미의... ,the_night_owl
2022-11-10 18:20:00,Naver News,“보아도 못 본 척해야” 류준열-유해진 ‘올빼미’ 올해 최고의 반전[...,"올해 최고의 반전 드라마, 영화 ‘올빼미’다. 후반 10여분은 특히 목격했지만 함구하는 게 올바른 ‘스포 금지 라인.’ 다만 룩 앤 필만 묘사하자면 영화 전반에 펼쳐지는 ‘깊고 푸른 밤’처럼 서슬 퍼런 블루 여기에... ",the_night_owl
2022-11-10 17:30:00,Naver News,영화 '올빼미' 빛나는 주역들 [쿠키포토],배우 류준열과 유해진이 10일 오후 서울 용산구 CGV용산아이파크몰에서 열린 영화 '올빼미' 언론시사회에 참석해 포토타임을 갖고 있다. 영화 '올빼미'는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후... ,the_night_owl
2022-11-10 17:28:00,Naver News,[현장] “주맹증에서 시작” 사실에 팩션을 더한 웰메이드 사극 스릴러...,영화 ‘올빼미’ 스틸컷(제공: NEW) 주맹증을 앓는 침술사가 궁에 들어간다면 어떻게 될까. 무한한 상상력을 더한 웰메이드 사극 스릴러가 관객들을 찾아간다. 영화 ‘올빼미’ 언론시사회 및 기자간담회가 10일 서울 용산구... ,the_night_owl
2022-11-10 17:15:00,Naver News,"'영화적인 영화'…'올빼미' 유해진x류준열, 세 번째 호흡 흥행 예약(종합...",관객들이 꼭 극장에 오셔서 봐주셨으면 좋겠다.” 배우 유해진이 10일 오후 서울 이촌동 용산 CGV아이파크몰에서 열린 새 한국영화 ‘올빼미’의 언론배급시사회에서 “저도 오늘 영화를 처음 봤는데 객관적으로 보지 못... ,the_night_owl
2022-11-10 17:00:00,Naver News,"'오감 자극하는 영화'…'올빼미' 유해진X류준열, 숨죽이게 만드는 매혹...","영화 '올빼미'가 색다른 매력으로 오감을 자극하는 스릴러의 탄생을 알렸다. 영화 '올빼미'(감독 안태진) 언론시사회가 10일 오후 2시 서울 용산아이파크몰CGV에서 열렸다. 이날 현장에는 안태진 감독과 배우 유해진, 류준열이... ",the_night_owl
2022-11-10 16:36:00,Naver News,"[현장] 영화 '올빼미' 류준열, '작품의 좋은 미장센 되자는 생각으로 선...",영화 '올빼미'의 배우 류준열이 이번 작품을 통한 개인적 성장에 대해 언급했다. 10일 서울 용산구 CGV 용산아이파크몰에서 진행된 영화 '올빼미'(감독 안태진) 언론시사회에 참석한 배우 류준열은 '제가 처음 배우가 되기로... ,the_night_owl
2022-11-10 16:32:00,Naver News,"[현장] 영화 '올빼미' 유해진, '인조 연기? 연극 무대 생각해'","영화 '올빼미'의 배우 유해진이 자신이 연기한 인조 캐릭터에 대해 언급했다. 10일 서울 용산구 CGV 용산아이파크몰에서 진행된 영화 '올빼미'(감독 안태진) 언론시사회에 참석한 배우 유해진은 '굵은 연기를 할 때, 새이 짙은... ",the_night_owl
2022-11-10 16:29:00,Naver News,'올빼미' 유해진 '고생한 만큼 영화에 녹아…좋게 다가갔으면',"10일 오후 서울 용산구 CGV용산아이파크몰에서 영화 '올빼미'(감독 안태진) 언론시사회가 진행됐다. 이 자리에는 안태진 감독과 배우 유해진, 류준열이 참석했다. 유해진은 '올빼미'에서 세자의 죽음 이후 광기에 휩싸이는... ",the_night_owl
2022-11-10 16:24:00,Naver News,[포토]영화 '올빼미' 언론 시사회 갖는 유해진-류준열,배우 류준열이 10일 오후 서울 CGV 용산아이파크몰에서 열린 영화 '올빼미'(감독 안태진) 언론시사회 후 기자간담회에 참석하고 있다. 영화 '올빼미'는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후 진실을... ,the_night_owl
2022-11-10 16:18:00,Naver News,"류준열 “‘올빼미’, 엄청나게 사랑하고 집중했던 영화”",10일 오후 서울 용산구 용산 CGV에서는 영화 ‘올빼미’ 시사회와 기자간담회가 진행됐다. 이날 기자간담회에는 배우 유해진. 류준열 그리고 안태진 감독이 참석했다. 이날 류준열은 영화를 본 소감을 묻자 “영화를 보면서... ,the_night_owl
2022-11-10 10:50:00,Naver News,"영화 '올빼미', 디테일한 미장센 완성도 UP+강렬한 몰입감",비즈엔터 홍선화 기자 | 영화 '올빼미'(제공/배급: NEW)가 개봉을 앞두고 안태진 감독과 제작진의 디테일한 노력을 공개했다. '올빼미'는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후 진실을 밝히기 위해... ,the_night_owl
2022-11-10 09:38:00,Naver News,"영화 '올빼미' '조선의 질감, 주맹증의 미장센을 위하여'",이달 개봉하는 영화 &lt;올빼미&gt;가 안태진 감독과 제작진의 디테일한 노력을 공개했다. 영화 &lt;올빼미&gt;는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후 진실을 밝히기 위해 벌이는 하룻밤의 사투를 그린... ,the_night_owl
2022-11-30 09:55:00,Naver News,"류준열·유해진 주연 사극영화 '올빼미', 개봉 8일만에 100만 관객 넘어",조선 시대 소현세자의 사망을 둘러싼 미스테리를 모티브로 한 류준열·유해진 주연의 팩션 사극 영화 ‘올빼미’가 개봉 8일차인 30일 100만 관객을 넘겼다. 영화 투자·배급사 NEW(160550)는 영화관입장권 통합전산망... ,the_night_owl
2022-11-22 14:33:00,Naver News,‘올빼미’ 완벽한 극장용 영화,11월 23일 개봉하는 영화 '올빼미'(감독 안태진)는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후 진실을 밝히기 위해 벌이는 하룻밤의 사투를 그린 스릴러. 한국 영화에서는 지금껏 다뤄지지 않은 ‘주맹증’... ,the_night_owl
2022-11-18 14:48:00,Naver News,영화 '올빼미' 미장센 비하인드 공개…류준열 '배우들이 잘 놀 수 있는 ...,비즈엔터 홍선화 기자 | 영화 '올빼미'(제공/배급: NEW)가 배우들의 몰입을 완벽히 끌어낸 매혹적인 미장센 비하인드를 18일 공개했다. '올빼미'는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후 진실을 밝히기... ,the_night_owl
2022-11-14 00:18:00,Naver News,"(시즌2_추남's 이 영화 어때?)메가폰 잡은 '왕의 남자' 조감독, 조선왕가...",천만 영화 '왕의 남자' 조감독 출신 안태진 감독이 23일 개봉하는 '올빼미'로 장편 상업영화 연출에 도전한다. '올빼미'는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후 진실을 밝히기 위해 벌이는 하룻밤... ,the_night_owl
2022-11-11 16:10:00,Naver News,"[비즈 스톡] NEW, 주가 최대 5% 상승…영화 '올빼미' 언론 시사회 호평",비즈엔터 윤준필 기자 | 오는 23일 개봉을 앞둔 영화 '올빼미'의 배급사 NEW(160550)의 주가가 상승 마감했다. NEW의 주가는 11일 전 거래일 대비 2.90%(170원) 상승한 6030원에 마감했다. 장중 주가는 전 거래일 대비 5.11... ,the_night_owl
2022-11-10 16:54:00,Naver News,“영화만 생각했다” 유해진X류준열 ‘올빼미’ 이유있는 세번째 만남(...,"영화 '올빼미'(감독 안태진) 언론 시사회가 11월 10일 서울 용산구 CGV용산아이파크몰에서 열렸다. 영화 상영 후 진행된 간담회에는 안태진 감독, 유해진, 류준열이 참석했다. 오는 11월 23일 개봉하는 '올빼미'는 밤에만 앞이... ",the_night_owl
2022-12-02 06:31:00,Naver News,"100만 돌파 + 관객 상승세, 영화 ‘올빼미’ 입소문의 힘",11월 23일 개봉한 유해진·류준열 주연 영화 ‘올빼미’의 기세가 심상치 않다. 극장가 장기 침체 속에서 개봉 8일 만인 30일 100만 관객을 돌파하며 흥행을 예고하고 있다. 1일 영화관입장권통합전산망에 따르면... ,the_night_owl
2022-12-01 14:46:00,Naver News,"[특징주] NEW, 영화 '올빼미' 누적 100만 돌파에 ↑",이투데이=권태성 기자 | NEW가 영화 '올빼미'의 100만 관객 수 돌파 소식에 강세다. NEW는 이 영화의 배급사다. 1일 오후 2시 43분 현재 NEW는 전 거래일 대비 4.91% 오른 8120원에 거래되고 있다. NEW와... ,the_night_owl
2022-12-01 12:43:00,Naver News,[문화현장] 세자 죽음 두고 펼쳐지는 스릴러…영화 '올빼미',"매주 목요일에는 볼만한 최신 개봉 영화를 소개해드립니다. 이주형 기자입니다. &lt;기자&gt; [올빼미 / 감독 : 안태진 / 주연: 류준열, 유해진] '올빼미'는 병자호란으로 청나라에 끌려갔다 돌아온 소현세자의 갑작스러운 죽음을... ",the_night_owl
2022-11-30 09:16:00,Naver News,"[영화랭킹] '올빼미', 박스오피스 1위 유지…100만 돌파 목전",영화 '올빼미'가 관객수 100만 돌파를 목전에 두고 있다. 30일 영화진흥위원회 영화관입장권 통합전산망에 따르면 ‘올빼미’는 지난 29일 9만 6690명의 관객을 동원하며 박스오피스 1위 자리를 유지했다. 누적 관객... ,the_night_owl
2022-11-29 09:52:00,Naver News,[영화랭킹] '올빼미' 6일 연속 1위…'블랙팬서2'는 200만 돌파,영화 '올빼미'가 6일 연속 박스오피스 1위 자리를 유지했다. 29일 영화진흥위원회 영화관입장권 통합전산망에 따르면 ‘올빼미’는 전날인 28일 7만 5330명의 관객을 동원하며 박스오피스 1위에 올랐다. 누적 관객... ,the_night_owl
2022-11-28 10:00:00,Naver News,"[비즈 스톡] NEW, 주가 5% 돌파…영화 '올빼미' 5일 연속 박스오피스 1위","비즈엔터 윤준필 기자 | 영화 '올빼미' 배급사 NEW(160550)의 주가가 5% 돌파했다. NEW는 28일 오전 9시 45분 기준, 전 거래일 대비 5.08%(380원) 오른 7850원에 거래되고 있다. NEW의 주가는 장중 8000원까지 상승했다. 이날... ",the_night_owl
2022-11-27 09:26:00,Naver News,영화 '올빼미' 개봉 나흘째 56만명 동원…박스오피스 1위,영화 ‘올빼미’가 개봉 나흘째 56만 관객을 동원하며 박스오피스 1위에 올랐다. 27일 영화진흥위원회 영화관 입장권 통합전산망에 따르면 ‘올빼미’는 전날 하루 동안 26만529명이 관람하며 1위에 올랐다. 개봉... ,the_night_owl
2022-11-17 15:18:00,Naver News,영화 '올빼미' 제작기 영상 공개... 유해진X류준열X조성하X박명훈까지!,먼저 유해진과 류준열이 영화에 대해 ''올빼미'는 밤에만 볼 수 있는 맹인 침술사가 세상에 알려지면 안 될 일을 목격하면서 벌어지는 스릴러'라고 설명. 특히 인조실록에 기록된 소현세자의 죽음에 영화적 상상력을 더한... ,the_night_owl
2022-11-17 15:10:00,Naver News,유해진부터 류준열까지… 영화 ‘올빼미’의 생생한 제작기 영상,먼저 유해진과 류준열이 영화에 대해 “‘올빼미’는 밤에만 볼 수 있는 맹인 침술사가 세상에 알려지면 안 될 일을 목격하면서 벌어지는 스릴러”라고 설명. 특히 인조실록에 기록된 소현세자의 죽음에 영화적... ,the_night_owl
2022-11-25 08:32:00,Naver News,[영화랭킹] '올빼미' 이틀 연속 박스오피스 1위…18만 돌파,"영화 '올빼미'가 이틀 연속 박스오피스 1위에 올랐다. 25일 영화진흥위원회 영화관입장권 통합전산망 집계 결과에 따르면, ‘올빼미’는 지난 24일 하루 6만 6906명의 관객수를 모아 이틀째 박스오피스 1위를... ",the_night_owl
2022-11-24 10:54:00,Naver News,"1위 영화 ‘올빼미’ 주역 류준열, 오늘(24일) ‘박하선의 씨네타운’ ...",영화 '올빼미' 주연배우 류준열이 SBS 파워FM '박하선의 씨네타운'에 출연한다. 11월 23일 개봉해 박스오피스 1위를 차지한 영화 '올빼미'(감독 안태진)는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후... ,the_night_owl
2022-11-23 07:27:00,Naver News,"[영화-올빼미] 그날 밤, 세자가 죽었다.",영화 '올빼미'는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후 진실을 밝히기 위해 벌이는 하룻밤의 사투를 그린 스릴러다. 인조실록에 '마치 약물에 중독되어 죽은 사람 같았다'로 기록된 소현세자의 죽음을... ,the_night_owl
2022-11-15 19:50:00,Naver News,"유해진X류준열 영화 '올빼미', 밤이 되면 앞이 보이는 병 '주맹증'이란?","연기파 배우 유해진과 류준열이 주연으로 출연한 영화 &lt;올빼미&gt;가 새로운 스타일의 스릴러를 표방하는 가운데, 어디서도 본 적 없는 새로운 소재인 '주맹증'을 다루고 있어 관심을 모으고 있다. 주맹증은 밝은 곳에서의... ",the_night_owl
2022-12-07 08:30:00,Naver News,"[영화랭킹] ‘올빼미’, 14일 연속 박스오피스 1위…200만 돌파 목전",영화 ‘올빼미’가 200만 관객 돌파를 목전에 두고 있다. 7일 영화진흥위원회 통합전산망에 따르면 지난 6일 상영된 ‘올빼미’는 6만 8723명의 일일 관객을 모아 박스오피스 1위를 유지했다. 누적 관객 수는 190만... ,the_night_owl
2022-11-12 10:06:00,Naver News,"'올빼미' 류준열X유해진, 소현세자의 죽음을 '목격'한 맹인 어의…23일 ...","'영화가좋다'에서 소현세자의 죽음을 소재로 다룬 스릴러 사극 장르의 한국영화 '올빼미'를 소개했다. 12일 KBS2 '영화가 좋다'에서는 '압꾸정', '인생은 아름다워', '데시벨', '대무가', '동감', '어쩌다 룸메이트' 등의 다양한... ",the_night_owl
2022-11-24 09:32:00,Naver News,"[영화랭킹] ‘올빼미’, ‘데시벨’ 꺾고 박스오피스 1위",영화 ‘올빼미’(감독 안태진)가 개봉과 동시에 박스오피스 1위에 올랐다. 24일 영화진흥위원회 통합전산망에 따르면 지난 23일 개봉된 ‘올빼미’는 10만 1599명의 일일 관객을 모아 박스오피스 1위를 차지했다.... ,the_night_owl
2022-11-11 15:00:00,Naver News,영화 '올빼미' 본색 숨긴 8인의 진실은?,비즈엔터 홍선화 기자 | 영화 '올빼미'가 각기 다른 개성을 담아낸 8인의 캐릭터 포스터 및 예고편을 공개했다. 영화 '올빼미'는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후 진실을 밝히기 위해 벌이는... ,the_night_owl
2022-11-10 17:24:00,Naver News,[포토Q] 영화 '올빼미'에서 '인조'를 연기한 유해진,배우 유해진이 10일 오후 서울 용산구 CGV 용산아이파크몰점에서 진행된 영화 '올빼미' 언론시사회에서 질문에 답변하고 있다. 영화 '올빼미'는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후 진실을 밝히기... ,the_night_owl
2022-11-10 17:06:00,Naver News,[포토Q] 류준열-유해진-안태진 감독 '영화 '올빼미' 파이팅!',"배우 류준열(왼쪽부터), 안태진 감독, 유해진이 10일 오후 서울 용산구 CGV 용산아이파크몰점에서 진행된 영화 '올빼미' 언론시사회에서 포토타임을 갖고 있다. 영화 '올빼미'는 밤에만 앞이 보이는 맹인 침술사가 세자의... ",the_night_owl
2022-12-01 23:12:00,Naver News,'제가 다 보았습니다!' 영화 '올빼미'에서 '진짜 눈먼 자'는 맹인 침술사...,극장에서 이 영화 &lt;올빼미&gt;를 보는 관객에게도 그런 순간이 있다. 한밤중의 경수처럼 눈이 번쩍 뜨이는 순간이. 바로 경수가 '인조'(유해진)의 목뒤에 침을 꽂아 넣고는 '여기서 한 치만 더 찔러 넣으면 온몸이 마비될 것... ,the_night_owl
2022-12-07 07:30:00,Naver News,"[영화 순위] 12월 6일(화) 류준열·유해진 주연 '올빼미' 1위(44.4%), 마동...","영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 1,901,230명, 어제 상영횟수는 5,289회, 누적매출액은 186억원이다. 관객수 2위는 마동석·정경호·오나라·최병모 주연 '압꾸정'이다. '압꾸정'은 11월 30일... ",the_night_owl
2022-12-06 08:08:00,Naver News,"[영화 순위] 12월 5일(월) 류준열·유해진 주연 '올빼미' 1위(47.5%), 마동...","영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 1,832,518명, 어제 상영횟수는 5,261회, 누적매출액은 180억원이다. 관객수 2위는 마동석·정경호·오나라·최병모 주연 '압꾸정'이다. '압꾸정'은 11월 30일... ",the_night_owl
2022-12-05 10:14:00,Naver News,[영화랭킹] 마동석 ‘압꾸정’ 안 통했다…‘올빼미’ 2주 연속 주말 1위,영화 ‘올빼미’가 2주 연속 주말 박스오피스 1위를 지켰다. 5일 영화진흥위원회 통합전산망에 따르면 지난 4일 상영된 ‘올빼미’는 22만 2141명의 일일 관객을 모아 박스오피스 1위를 유지했다. 누적 관객 수는... ,the_night_owl
2022-12-05 07:22:00,Naver News,"[영화 순위] 12월 4일(일) 류준열·유해진 주연 '올빼미' 1위(45.9%), 마동...","영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 1,763,678명, 어제 상영횟수는 5,915회, 누적매출액은 173억원이다. 관객수 2위는 마동석·정경호·오나라·최병모 주연 '압꾸정'이다. '압꾸정'은 11월 30일... ",the_night_owl
2022-12-04 08:18:00,Naver News,"[영화 순위] 12월 3일(토) 류준열·유해진 주연 '올빼미' 1위(47.0%), 마동...","영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 1,541,540명, 어제 상영횟수는 5,995회, 누적매출액은 150억원이다. 관객수 2위는 마동석·정경호·오나라·최병모 주연 '압꾸정'이다. '압꾸정'은 11월 30일... ",the_night_owl
2022-12-03 18:34:00,Naver News,"[영화 순위] 12월 2일(금) 류준열·유해진 주연 '올빼미' 1위(42.5%), 마동...","영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 1,306,400명, 어제 상영횟수는 4,969회, 누적매출액은 126억원이다. 관객수 2위는 마동석·정경호·오나라·최병모 주연 '압꾸정'이다. '압꾸정'은 11월 30일... ",the_night_owl
2022-12-02 09:30:00,Naver News,"[영화랭킹] '올빼미', 개봉 9일째 박스오피스 정상 …'압꾸정' 2위",영화 '올빼미'가 박스오피스 정상 자리를 지켰다. 2일 영화진흥위원회 통합전산망에 따르면 지난 1일 상영된 '올빼미'는 일일 관객 8만 3231명의 관객을 동원하며 박스오피스 1를 유지했다. 누적 관객수는 121만... ,the_night_owl
2022-12-02 09:16:00,Naver News,"[영화 순위] 12월 1일(목) 류준열·유해진 주연 '올빼미' 1위(38.7%), 마동...","영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 1,210,551명, 어제 상영횟수는 4,672회, 누적매출액은 117억원이다. 관객수 2위는 마동석·정경호·오나라·최병모 주연 '압꾸정'이다. '압꾸정'은 11월 30일... ",the_night_owl
2022-12-01 08:12:00,Naver News,"[영화랭킹] '올빼미', 110만 돌파…'압꾸정' 2위로 출발",영화 '올빼미'가 110만 관객수를 돌파했다. 1일 영화진흥위원회 통합전산망에 따르면 전날 '올빼미'는 13만 7669명의 관객을 동원하며 박스오피스 1위 자리를 지켜냈다. '올빼미'는 개봉 8일째 1위 자리를 유지하며... ,the_night_owl
2022-12-01 06:46:00,Naver News,"[영화 순위] 11월 30일(수) 류준열·유해진 주연 '올빼미' 1위(36.4%), 마동...","영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 1,127,320명, 어제 상영횟수는 4,673회, 누적매출액은 109억원이다. 관객수 2위는 마동석·정경호·오나라·최병모 주연 '압꾸정'이다. '압꾸정'은 11월 30일... ",the_night_owl
2022-11-30 08:10:00,Naver News,"[영화 순위] 11월 29일(화) 류준열·유해진 주연 '올빼미' 1위(57.6%), 김래...","영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 989,709명, 어제 상영횟수는 6,402회, 누적매출액은 98억원이다. 관객수 2위는 김래원·이종석·차은우·정상훈·박병은 주연 '데시벨'이다. '데시벨'은 11월... ",the_night_owl
2022-11-29 07:04:00,Naver News,"[영화 순위] 11월 28일(월) 류준열·유해진 주연 '올빼미' 1위(58.1%), 김래...","영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 893,033명, 어제 상영횟수는 5,758회, 누적매출액은 89억원이다. 관객수 2위는 김래원·이종석·차은우·정상훈·박병은 주연 '데시벨'이다. '데시벨'은 11월... ",the_night_owl
2022-11-28 13:55:00,Naver News,'올빼미' 김성철 '영화 통해 '소현세자'에 대한 관심이 커지길 바래' [인...,개봉 첫 주말 전체 박스오피스 1위를 차지하며 호평을 받고 있는 영화 '올빼미'에서 비운의 죽음을 맞이한 '소현세자'를 연기하며 관객들에게 기품 있는 세자라는 평을 받고 있는 배우 김성철을 만났다. 관객과 언론의... ,the_night_owl
2022-11-28 11:02:00,Naver News,"[영화랭킹] ‘올빼미’, ‘데시벨’ 넘었다…1위 유지+81만 돌파",영화 ‘올빼미’(감독 안태진)가 개봉 첫주 81만 관객을 돌파했다. 28일 영화진흥위원회 통합전산망에 따르면 지난 27일 상영된 ‘올빼미’는 25만 2644명의 일일 관객을 모아 박스오피스 1위를 유지했다. 누적 관객... ,the_night_owl
2022-11-28 07:56:00,Naver News,"[영화 순위] 11월 27일(일) 류준열·유해진 주연 '올빼미' 1위(28.5%), 김래...","영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 817,829명, 어제 상영횟수는 6,858회, 누적매출액은 82억원이다. 관객수 2위는 김래원·이종석·차은우·정상훈·박병은 주연 '데시벨'이다. '데시벨'은 11월... ",the_night_owl
2022-11-27 09:14:00,Naver News,"[영화랭킹] ‘올빼미’, ‘데시벨’ 따라잡나…56만 관객 돌파",영화 ‘올빼미’(감독 안태진)가 56만 관객을 돌파했다. 27일 영화진흥위원회 통합전산망에 따르면 지난 26일 상영된 ‘올빼미’는 26만 529명의 일일 관객을 동원해 박스오피스 1위를 유지했다. 누적 관객 수는 56만... ,the_night_owl
2022-11-27 07:04:00,Naver News,"[영화 순위] 11월 26일(토) 류준열·유해진 주연 '올빼미' 1위(55.5%), 김래...","영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 565,196명, 어제 상영횟수는 6,978회, 누적매출액은 56억원이다. 관객수 2위는 김래원·이종석·차은우·정상훈·박병은 주연 '데시벨'이다. '데시벨'은 11월... ",the_night_owl
2022-11-25 09:08:00,Naver News,"[영화 순위] 11월 24일(목) 류준열·유해진 주연 '올빼미' 1위(43.2%), '블...","영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 181,485명, 어제 상영횟수는 5,517회, 누적매출액은 17억원이다. 관객수 2위는 '블랙 팬서: 와칸다 포에버'다. '블랙 팬서: 와칸다 포에버'는 11월 9일... ",the_night_owl
2022-11-24 06:58:00,Naver News,"[영화 순위] 11월 23일(수) 류준열·유해진 주연 '올빼미' 1위(48.5%), 김래...","영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 114,581명, 어제 상영횟수는 5,974회, 누적매출액은 11억원이다. 관객수 2위는 김래원·이종석·차은우·정상훈·박병은 주연 '데시벨'이다. '데시벨'은... ",the_night_owl
2022-11-10 17:04:00,Naver News,[bnt포토] 류준열-안태진 감독-유해진 '포토타임 갖는 영화 '올빼미' 주...,"영화 ‘올빼미(감독 안태진)’ 언론시사회가 10일 오후 서울 용산CGV에서 열렸다. 배우 류준열, 감독 안태진, 배우 유해진이 포토타임을 갖고 있다. 영화 ‘올빼미’는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을... ",the_night_owl
2022-11-10 17:02:00,Naver News,[bnt포토] 류준열-유해진 '영화 '올빼미'로 3번째 호흡 맞췄어요',"영화 ‘올빼미(감독 안태진)’ 언론시사회가 10일 오후 서울 용산CGV에서 열렸다. 배우 유해진, 류준열이 포토타임을 갖고 있다. 영화 ‘올빼미’는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후 진실을... ",the_night_owl
2022-12-07 06:41:00,Naver News,200만 순항 '올빼미' 류준열 영화사랑 관객사랑…9일 GV 참석,"개봉 후 13일 연속 박스오피스 1위를 이어가고 있는 영화 '올빼미'가 9일 오후 7시 30분 CGV 용산아이파크몰 4관에서 안태진 감독, 류준열과 함께하는 관객과의 대화(GV)를 개최한다. 이번 GV는 장성란 영화 저널리스트의... ",the_night_owl
2022-12-03 17:09:00,Naver News,'올빼미' 류준열 '100대 명산 처럼 류준열 영화 100선 채우는게 꿈' [인터...,영화 '올빼미'에서 세자의 죽음을 목격한 맹인 침술사 '경수'를 통해 배우로서 또 한 번 연기 스펙트럼을 넓힌 류준열을 만났다. 극 중에서 '경수'는 뛰어난 침술 실력을 인정받은 맹인 침술 사이지만 사실은 낮에는 앞이... ,the_night_owl
2022-11-26 11:02:00,Naver News,"영화 '올빼미', 높은 완성도라는 평가 속 이준익 감독부터 정진영, 박지...",이처럼 수많은 셀럽들이 적극 추천하는 영화 &lt;올빼미&gt;는 개봉과 동시에 박스오피스 1위를 석권하는 등 성공적인 흥행 속에 전국 개봉관에서 순항중이다. [사진 : ㈜씨제스엔터테인먼트 제공],the_night_owl
